first0  0
0.000000   , 0.000000   , -0.000000  , 90.156655  , -58.425516 , -59.876035 , -41.826706 , 106.910831 , -61.015901 , 12.538749  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 211.402740 , 44.255927  , -48.568888 , 6.525865   , -10.065119 , -5.417648  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 19.214373  , 145.284957 , -79.927907 , 178.906660 , 25.095190  , 7.332446   , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 109.974123 , 17.908002  , 94.126659  , -0.072186  , -19.405423 , -18.716832 , 0.000000
0.000000   , 0.000000   , 0.000000   , -0.000000  , -1.052951  , 20.681469  , -64.026244 , 159.997313 , -45.085961 , 56.366445  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , -69.219305 , 9.418425   , 24.229071  , -80.590630 , 74.750399  , 66.964355  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , -10.390705 , 13.426777  , -41.505058 , 60.378945  , 24.918969  , 167.117522 , 0.000000

///////////////////////////////////////
4   4
305.187192 , -12.000000 , 82.000000  , 29.000000  , -17.000000 , -78.000000 , -36.000000 , -43.000000 , 72.000000  , -41.000000 , 0.000000
0.000000   , 151.002262 , 21.763692  , 92.696915  , -43.511985 , -31.702048 , 73.445208  , 32.587332  , 37.109583  , 87.118154  , 0.000000
0.000000   , 0.000000   , 110.662499 , -14.790340 , -85.062803 , -11.964243 , 63.706520  , -88.542222 , -37.933110 , 33.637527  , 0.000000
0.000000   , 0.000000   , -0.000000  , 90.156655  , -58.425516 , -59.876035 , -41.826706 , 106.910831 , -61.015901 , 12.538749  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 211.402740 , 44.255927  , -48.568888 , 6.525865   , -10.065119 , -5.417648  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 141.262540 , -75.513486 , 178.313525 , 26.010008  , 7.824855   , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , -5.114437  , 119.392751 , -3.467015  , -14.169433 , -15.898510 , 0.000000
0.000000   , 0.000000   , 0.000000   , -0.000000  , 0.000000   , 20.901898  , -64.268155 , 160.029817 , -45.136093 , 56.339461  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 23.909082  , 8.326227   , -78.453875 , 71.454791  , 65.190463  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 15.602010  , -43.892279 , 60.699699  , 24.424256  , 166.851238 , 0.000000

///////////////////////////////////////
5   5
305.187192 , -12.000000 , 82.000000  , 29.000000  , -17.000000 , -78.000000 , -36.000000 , -43.000000 , 72.000000  , -41.000000 , 0.000000
0.000000   , 151.002262 , 21.763692  , 92.696915  , -43.511985 , -31.702048 , 73.445208  , 32.587332  , 37.109583  , 87.118154  , 0.000000
0.000000   , 0.000000   , 110.662499 , -14.790340 , -85.062803 , -11.964243 , 63.706520  , -88.542222 , -37.933110 , 33.637527  , 0.000000
0.000000   , 0.000000   , -0.000000  , 90.156655  , -58.425516 , -59.876035 , -41.826706 , 106.910831 , -61.015901 , 12.538749  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 211.402740 , 44.255927  , -48.568888 , 6.525865   , -10.065119 , -5.417648  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 141.262540 , -75.513486 , 178.313525 , 26.010008  , 7.824855   , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 116.658771 , 2.988860   , -13.227736 , -15.615210 , 0.000000
0.000000   , 0.000000   , 0.000000   , -0.000000  , 0.000000   , 0.000000   , -53.094810 , 133.645674 , -48.984661 , 55.181657  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 21.107096  , -108.633940 , 67.052524  , 63.866084  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , -35.552048 , 41.005522  , 21.551531  , 165.987007 , 0.000000

///////////////////////////////////////
6   6
305.187192 , -12.000000 , 82.000000  , 29.000000  , -17.000000 , -78.000000 , -36.000000 , -43.000000 , 72.000000  , -41.000000 , 0.000000
0.000000   , 151.002262 , 21.763692  , 92.696915  , -43.511985 , -31.702048 , 73.445208  , 32.587332  , 37.109583  , 87.118154  , 0.000000
0.000000   , 0.000000   , 110.662499 , -14.790340 , -85.062803 , -11.964243 , 63.706520  , -88.542222 , -37.933110 , 33.637527  , 0.000000
0.000000   , 0.000000   , -0.000000  , 90.156655  , -58.425516 , -59.876035 , -41.826706 , 106.910831 , -61.015901 , 12.538749  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 211.402740 , 44.255927  , -48.568888 , 6.525865   , -10.065119 , -5.417648  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 141.262540 , -75.513486 , 178.313525 , 26.010008  , 7.824855   , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 116.658771 , 2.988860   , -13.227736 , -15.615210 , 0.000000
0.000000   , 0.000000   , 0.000000   , -0.000000  , 0.000000   , 0.000000   , 0.000000   , 135.005991 , -55.004990 , 48.074720  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , -109.174715 , 69.445821  , 66.691347  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 41.916385  , 17.520346  , 161.228234 , 0.000000

///////////////////////////////////////
7   7
305.187192 , -12.000000 , 82.000000  , 29.000000  , -17.000000 , -78.000000 , -36.000000 , -43.000000 , 72.000000  , -41.000000 , 0.000000
0.000000   , 151.002262 , 21.763692  , 92.696915  , -43.511985 , -31.702048 , 73.445208  , 32.587332  , 37.109583  , 87.118154  , 0.000000
0.000000   , 0.000000   , 110.662499 , -14.790340 , -85.062803 , -11.964243 , 63.706520  , -88.542222 , -37.933110 , 33.637527  , 0.000000
0.000000   , 0.000000   , -0.000000  , 90.156655  , -58.425516 , -59.876035 , -41.826706 , 106.910831 , -61.015901 , 12.538749  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 211.402740 , 44.255927  , -48.568888 , 6.525865   , -10.065119 , -5.417648  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 141.262540 , -75.513486 , 178.313525 , 26.010008  , 7.824855   , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 116.658771 , 2.988860   , -13.227736 , -15.615210 , 0.000000
0.000000   , 0.000000   , 0.000000   , -0.000000  , 0.000000   , 0.000000   , 0.000000   , 135.005991 , -55.004990 , 48.074720  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 24.965172  , 105.567724 , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 34.598183  , 146.302093 , 0.000000

///////////////////////////////////////
8   8
305.187192 , -12.000000 , 82.000000  , 29.000000  , -17.000000 , -78.000000 , -36.000000 , -43.000000 , 72.000000  , -41.000000 , 0.000000
0.000000   , 151.002262 , 21.763692  , 92.696915  , -43.511985 , -31.702048 , 73.445208  , 32.587332  , 37.109583  , 87.118154  , 0.000000
0.000000   , 0.000000   , 110.662499 , -14.790340 , -85.062803 , -11.964243 , 63.706520  , -88.542222 , -37.933110 , 33.637527  , 0.000000
0.000000   , 0.000000   , -0.000000  , 90.156655  , -58.425516 , -59.876035 , -41.826706 , 106.910831 , -61.015901 , 12.538749  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 211.402740 , 44.255927  , -48.568888 , 6.525865   , -10.065119 , -5.417648  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 141.262540 , -75.513486 , 178.313525 , 26.010008  , 7.824855   , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 116.658771 , 2.988860   , -13.227736 , -15.615210 , 0.000000
0.000000   , 0.000000   , 0.000000   , -0.000000  , 0.000000   , 0.000000   , 0.000000   , 135.005991 , -55.004990 , 48.074720  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 24.965172  , 105.567724 , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000218   , 0.000000

///////////////////////////////////////
9   9
305.187192 , -12.000000 , 82.000000  , 29.000000  , -17.000000 , -78.000000 , -36.000000 , -43.000000 , 72.000000  , -41.000000 , 0.000000
0.000000   , 151.002262 , 21.763692  , 92.696915  , -43.511985 , -31.702048 , 73.445208  , 32.587332  , 37.109583  , 87.118154  , 0.000000
0.000000   , 0.000000   , 110.662499 , -14.790340 , -85.062803 , -11.964243 , 63.706520  , -88.542222 , -37.933110 , 33.637527  , 0.000000
0.000000   , 0.000000   , -0.000000  , 90.156655  , -58.425516 , -59.876035 , -41.826706 , 106.910831 , -61.015901 , 12.538749  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 211.402740 , 44.255927  , -48.568888 , 6.525865   , -10.065119 , -5.417648  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 141.262540 , -75.513486 , 178.313525 , 26.010008  , 7.824855   , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 116.658771 , 2.988860   , -13.227736 , -15.615210 , 0.000000
0.000000   , 0.000000   , 0.000000   , -0.000000  , 0.000000   , 0.000000   , 0.000000   , 135.005991 , -55.004990 , 48.074720  , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 24.965172  , 105.567724 , 0.000000
0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000000   , 0.000218   , 0.000000

///////////////////////////////////////
